시군구,구,동,단지명,전용면적(㎡),계약년월,단가,계약일,가격,층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시,강남구,개포동,성원대치2단지아파트,39.53,202302,2630.91323,27,104000,11,1992,개포로109길 9,,중개거래,서울 강남구
서울특별시,강동구,명일동,래미안솔베뉴,59.11,202302,1759.431568,17,104000,28,2019,양재대로 1650,,중개거래,서울 강동구
서울특별시,강동구,명일동,래미안솔베뉴,59.11,202302,1759.431568,24,104000,15,2019,양재대로 1650,,중개거래,서울 강동구
서울특별시,관악구,봉천동,e편한세상서울대입구2단지,84.93,202302,1224.537855,20,104000,12,2019,청룡16길 43,,중개거래,서울 관악구
서울특별시,성동구,옥수동,삼성,59.7,202302,1742.043551,18,104000,6,1999,독서당로 218,,중개거래,서울 성동구
서울특별시,송파구,장지동,송파파인타운11단지,84.94,202302,1224.39369,3,104000,18,2007,송파대로8길 58,,중개거래,서울 송파구
서울특별시,송파구,장지동,송파파인타운3단지,84.93,202302,1224.537855,10,104000,8,2008,충민로 152,,중개거래,서울 송파구
서울특별시,중구,신당동,신당푸르지오,84.39,202302,1232.373504,22,104000,13,2005,다산로36길 110,,중개거래,서울 중구
서울특별시,동작구,사당동,사당롯데캐슬골든포레,84.9857,202302,1221.38195,14,103800,2,2021,사당로 90,,중개거래,서울 동작구
서울특별시,강동구,명일동,고덕주공9,83.34,202302,1238.900888,13,103250,9,1985,상암로 251,,중개거래,서울 강동구
서울특별시,강남구,개포동,성원대치2단지아파트,39.53,202302,2605.615988,18,103000,15,1992,개포로109길 9,,중개거래,서울 강남구
서울특별시,강남구,개포동,성원대치2단지아파트,39.53,202302,2605.615988,18,103000,15,1992,개포로109길 9,,중개거래,서울 강남구
서울특별시,강남구,개포동,성원대치2단지아파트,39.53,202302,2605.615988,21,103000,5,1992,개포로109길 9,,중개거래,서울 강남구
서울특별시,강남구,역삼동,역삼디오슈페리움,84.92,202302,1212.906265,3,103000,20,2006,강남대로 324,,중개거래,서울 강남구
서울특별시,강동구,명일동,래미안솔베뉴,59.11,202302,1742.513957,1,103000,4,2019,양재대로 1650,,중개거래,서울 강동구
서울특별시,강동구,명일동,래미안솔베뉴,59.11,202302,1742.513957,1,103000,12,2019,양재대로 1650,,중개거래,서울 강동구
서울특별시,강동구,명일동,래미안솔베뉴,59.11,202302,1742.513957,11,103000,8,2019,양재대로 1650,,중개거래,서울 강동구
서울특별시,강동구,상일동,고덕롯데캐슬베네루체,84.923,202302,1212.863417,4,103000,1,2019,상암로79길 88,,중개거래,서울 강동구
서울특별시,마포구,공덕동,공덕3삼성래미안,59.97,202302,1717.525429,11,103000,7,2004,마포대로7길 22,,중개거래,서울 마포구
서울특별시,마포구,현석동,강변힐스테이트,59.78,202302,1722.984276,10,103000,19,2004,신수로 15,,중개거래,서울 마포구
서울특별시,송파구,가락동,성원상떼빌,112.24,202302,917.6764077,23,103000,20,2006,송파대로28길 27,,중개거래,서울 송파구
서울특별시,마포구,성산동,성산시영(유원),59.43,202302,1729.766111,8,102800,12,1986,월드컵북로 235,,중개거래,서울 마포구
서울특별시,서대문구,북아현동,북아현맨션,84.95,202302,1207.769276,2,102600,4,1975,북아현로6길 78,,중개거래,서울 서대문구
서울특별시,강동구,상일동,고덕아르테온,59.98,202302,1708.902968,11,102500,4,2020,고덕로 360,,중개거래,서울 강동구
서울특별시,송파구,거여동,e편한세상송파파크센트럴,59.96,202302,1709.472982,20,102500,25,2021,오금로 551,,중개거래,서울 송파구
서울특별시,송파구,장지동,송파파인타운3단지,84.93,202302,1206.876251,3,102500,12,2008,충민로 152,,중개거래,서울 송파구
서울특별시,강동구,명일동,래미안솔베뉴,59.11,202302,1725.596346,6,102000,10,2019,양재대로 1650,,중개거래,서울 강동구
서울특별시,강동구,상일동,고덕자이,59.9398,202302,1701.70738,18,102000,10,2021,상일로 55,,중개거래,서울 강동구
서울특별시,동작구,상도동,상도역롯데캐슬파크엘,59.9818,202302,1700.515823,23,102000,15,2021,양녕로 220,,중개거래,서울 동작구
서울특별시,마포구,성산동,성산시영(유원),59.43,202302,1716.304897,17,102000,9,1986,월드컵북로 235,,중개거래,서울 마포구
서울특별시,성동구,금호동3가,두산,84.99,202302,1200.141193,11,102000,12,1994,동호로 100,,중개거래,"경기 하남시, 서울 성동구"
서울특별시,양천구,신정동,목동신시가지10,53.82,202302,1895.206243,9,102000,14,1987,목동서로 400,,중개거래,서울 양천구
서울특별시,강동구,고덕동,고덕그라시움,59.785,202302,1697.750272,6,101500,2,2019,고덕로 333,,중개거래,서울 강동구
서울특별시,강남구,개포동,성원대치2단지아파트,39.53,202302,2555.021503,1,101000,11,1992,개포로109길 9,,중개거래,서울 강남구
서울특별시,강동구,고덕동,래미안힐스테이트고덕,84.9,202302,1189.634865,11,101000,20,2016,아리수로50길 50,,직거래,-
서울특별시,강동구,상일동,고덕아르테온,59.98,202302,1683.894632,9,101000,2,2020,고덕로 360,,중개거래,서울 강동구
서울특별시,강동구,암사동,선사현대아파트,82.94,202302,1217.747769,18,101000,22,2000,상암로 11,,중개거래,서울 강동구
서울특별시,노원구,중계동,롯데우성,101.88,202302,991.3623871,4,101000,14,1993,노원로22길 34,,중개거래,서울 노원구
서울특별시,노원구,중계동,청구3,84.77,202302,1191.459243,4,101000,2,1996,중계로 233,,중개거래,서울 노원구
서울특별시,마포구,성산동,성산시영(유원),59.43,202302,1699.478378,11,101000,13,1986,월드컵북로 235,,중개거래,서울 마포구
서울특별시,마포구,창전동,해모로,59.713,202302,1691.423978,20,101000,11,2007,토정로 167,,중개거래,서울 마포구
서울특별시,양천구,신정동,목동신시가지14,71.37,202302,1415.160432,5,101000,15,1987,목동동로 130,,직거래,-
서울특별시,중구,신당동,래미안하이베르,84.85,202302,1190.335887,21,101000,7,2011,퇴계로90길 74,,중개거래,서울 성동구
서울특별시,중랑구,면목동,사가정센트럴아이파크,84.956,202302,1188.850699,14,101000,18,2020,동일로92길 40,,중개거래,서울 중랑구
서울특별시,송파구,오금동,대림,84.91,202302,1187.139324,25,100800,1,1988,마천로7길 4,,직거래,-
서울특별시,성동구,금호동2가,금호자이1차,59.99,202302,1675.279213,11,100500,9,2012,금호로 117,,중개거래,서울 성동구
서울특별시,강남구,개포동,성원대치2단지아파트,39.53,202302,2536.048571,4,100250,11,1992,개포로109길 9,,중개거래,서울 강남구
서울특별시,강동구,상일동,고덕센트럴IPARK,59.99,202302,1666.944491,14,100000,12,2019,고덕로80길 99,,중개거래,서울 강동구
서울특별시,강동구,상일동,고덕자이,59.9398,202302,1668.340568,25,100000,5,2021,상일로 55,,중개거래,서울 강동구
서울특별시,구로구,신도림동,대림2,84.95,202302,1177.163037,8,100000,25,2001,신도림로 16,,중개거래,서울 구로구
서울특별시,구로구,신도림동,동아3,84.99,202302,1176.609013,6,100000,17,2000,신도림로 78,,중개거래,서울 구로구
서울특별시,노원구,공릉동,태릉해링턴플레이스,84.98,202302,1176.74747,16,100000,7,2022,공릉로34길 86,,중개거래,서울 노원구
서울특별시,노원구,중계동,롯데우성,101.88,202302,981.5469179,4,100000,10,1993,노원로22길 34,,중개거래,서울 노원구
서울특별시,노원구,중계동,청구3,84.77,202302,1179.662616,18,100000,13,1996,중계로 233,,중개거래,서울 노원구
서울특별시,동대문구,답십리동,청계한신휴플러스,73.96,202302,1352.082207,9,100000,17,2010,서울시립대로 14,,직거래,-
서울특별시,동작구,상도동,e편한세상상도노빌리티,59.7827,202302,1672.724718,24,100000,2,2018,만양로 6,,중개거래,서울 동작구
서울특별시,마포구,신정동,서강GS,84.4,202302,1184.834123,27,100000,2,1999,창전로 26,,중개거래,서울 마포구
서울특별시,서대문구,북아현동,신촌푸르지오,84.9559,202302,1177.081286,28,100000,15,2015,북아현로1길 50,,직거래,-
서울특별시,서대문구,홍제동,홍제센트럴IPARK,84.9728,202302,1176.847179,6,100000,14,2020,통일로 395,,중개거래,서울 서대문구
서울특별시,서대문구,홍제동,홍제센트럴IPARK,84.9728,202302,1176.847179,15,100000,8,2020,통일로 395,,중개거래,서울 서대문구
서울특별시,송파구,송파동,현대,59.91,202302,1669.170422,7,100000,17,1997,오금로32길 42,,중개거래,서울 송파구
서울특별시,송파구,신천동,파크리오,59.86,202302,1670.564651,28,100000,6,2008,올림픽로 435,,직거래,-
서울특별시,송파구,장지동,송파파인타운10단지,59.96,202302,1667.778519,11,100000,10,2007,송파대로8길 20,,중개거래,서울 송파구
서울특별시,송파구,장지동,송파파인타운9단지,59.95,202302,1668.056714,12,100000,3,2007,송파대로8길 17,,중개거래,서울 송파구
서울특별시,양천구,신정동,목동신시가지12,56.76,202302,1761.804087,9,100000,1,1988,목동동로 50,,중개거래,서울 양천구
서울특별시,양천구,신정동,목동우성2,113.91,202302,877.8860504,2,100000,15,2000,목동남로4길 6-23,,중개거래,서울 양천구
서울특별시,영등포구,도림동,영등포아트자이,84.974,202302,1176.83056,11,100000,4,2014,도영로 66,,중개거래,서울 영등포구
서울특별시,은평구,불광동,북한산힐스테이트7차,84.947,202302,1177.20461,23,100000,12,2011,통일로 796,,중개거래,서울 은평구
서울특별시,은평구,응암동,녹번역e편한세상캐슬,84.94,202302,1177.301625,25,100000,8,2021,은평로 220,,중개거래,서울 은평구
서울특별시,중구,신당동,약수하이츠,57.63,202302,1735.207357,25,100000,9,1999,동호로10길 30,,중개거래,서울 중구
서울특별시,중구,황학동,황학아크로타워,84.965,202302,1176.955217,12,100000,12,2010,퇴계로 447,,중개거래,서울 성동구
서울특별시,중랑구,면목동,사가정센트럴아이파크,84.87,202302,1178.272652,3,100000,8,2020,동일로92길 40,,중개거래,"경기 구리시, 서울 중랑구"
서울특별시,중랑구,면목동,사가정센트럴아이파크,84.956,202302,1177.0799,8,100000,28,2020,동일로92길 40,,중개거래,서울 중랑구
서울특별시,강동구,상일동,고덕자이,59.9398,202302,1665.003887,11,99800,19,2021,상일로 55,,중개거래,서울 강동구
서울특별시,송파구,가락동,헬리오시티,39.17,202302,2547.868267,25,99800,29,2018,송파대로 345,,중개거래,서울 송파구
서울특별시,강동구,상일동,고덕센트럴IPARK,59.97,202302,1662.497916,6,99700,2,2019,고덕로80길 99,,중개거래,서울 강동구
서울특별시,송파구,장지동,송파더센트레,59.85,202302,1665.831245,3,99700,8,2013,위례광장로 163,,중개거래,서울 송파구
서울특별시,강동구,천호동,강동역신동아파밀리에,94.61,202302,1051.685868,21,99500,14,2015,천호대로 1089,,중개거래,서울 강동구
서울특별시,노원구,중계동,청구3,84.77,202302,1173.764303,20,99500,2,1996,중계로 233,,중개거래,서울 노원구
서울특별시,송파구,가락동,가락(1차)쌍용아파트,59.92,202302,1660.547397,4,99500,23,1997,동남로 193,,중개거래,서울 송파구
서울특별시,송파구,가락동,가락(1차)쌍용아파트,59.92,202302,1660.547397,17,99500,14,1997,동남로 193,,중개거래,서울 송파구
서울특별시,강동구,상일동,고덕아르테온,59.98,202302,1650.550183,1,99000,4,2020,고덕로 360,,중개거래,서울 강동구
서울특별시,강북구,미아동,꿈의숲롯데캐슬,84.98,202302,1164.979995,20,99000,5,2017,오현로 56,,중개거래,서울 강북구
서울특별시,관악구,봉천동,두산,84.92,202302,1165.803109,17,99000,12,2000,봉천로 387,,중개거래,서울 관악구
서울특별시,송파구,가락동,가락(1차)쌍용아파트,59.92,202302,1652.202937,9,99000,10,1997,동남로 193,,중개거래,서울 송파구
서울특별시,영등포구,신길동,래미안에스티움,59.95,202302,1651.376147,13,99000,7,2017,신풍로 77,,중개거래,"서울 마포구, 서울 영등포구"
서울특별시,영등포구,신길동,래미안에스티움,59.95,202302,1651.376147,16,99000,10,2017,신풍로 77,,중개거래,서울 영등포구
서울특별시,은평구,수색동,DMC롯데캐슬더퍼스트,84.93,202302,1164.488402,14,98900,8,2021,수색로 300,,중개거래,서울 은평구
서울특별시,관악구,봉천동,관악드림(동아),114.75,202302,858.3877996,20,98500,23,2003,성현로 80,,중개거래,서울 관악구
서울특별시,노원구,중계동,경남,114.57,202302,859.7364057,20,98500,10,1989,섬밭로 265,,중개거래,서울 노원구
서울특별시,강동구,상일동,고덕센트럴IPARK,59.97,202302,1634.150409,5,98000,9,2019,고덕로80길 99,20230223,중개거래,서울 강동구
서울특별시,강동구,상일동,고덕센트럴IPARK,59.97,202302,1634.150409,5,98000,9,2019,고덕로80길 99,,중개거래,서울 강동구
서울특별시,강동구,상일동,고덕센트럴IPARK,59.91,202302,1635.787014,6,98000,3,2019,고덕로80길 99,,중개거래,서울 강동구
서울특별시,강서구,마곡동,마곡13단지힐스테이트마스터,59.9855,202302,1633.728151,18,98000,15,2017,마곡중앙1로 71,,중개거래,"서울 강남구, 서울 강서구"
서울특별시,동대문구,용두동,용두두산위브,84.99,202302,1153.076833,24,98000,7,2009,정릉천동로 16,,중개거래,서울 동대문구
서울특별시,동작구,상도동,쌍용스윗닷홈,84.954,202302,1153.565459,10,98000,1,2003,상도로 107,,중개거래,서울 동작구
서울특별시,마포구,공덕동,공덕1삼성래미안,59.74,202302,1640.441915,17,98000,11,1999,마포대로 115-8,,중개거래,서울 마포구
서울특별시,마포구,토정동,한강삼성,59.76,202302,1639.892905,1,98000,15,1997,토정로32길 11,,중개거래,서울 마포구
서울특별시,성북구,장위동,꿈의숲아이파크,84.48,202302,1160.037879,6,98000,8,2022,돌곶이로40길 46,,중개거래,서울 성북구
